schuld sein, ist schuld, war schuld, ist schuld gewesen;"";VERB;Ich hatte einen Unfall. Aber ich war nicht schuld.
schützen, schützt, schützte, hat geschützt;proteger de/contra,guardar de,proteger de,defender contra;VERB;Diese Impfung schützt vor Grippe.
schwimmen, schwimmt, schwamm, ist geschwommen;nadar,flotar en;VERB;1. Ich gehe regelmäßig schwimmen. 2. Kannst du schwimmen?
schwitzen, schwitzt, schwitzte, hat geschwitzt;sudar;VERB;Es war sehr heiß. Wir haben alle sehr geschwitzt.
sehen, sieht, sah, hat gesehen;ver,mirar,asomar,notar;VERB;1. Ich sehe nicht gut. Ich brauche eine Brille.2. Ich habe einen schönen Film gesehen. 3. Wir haben uns lange nicht gesehen. 4. Darf ich mal Ihren Ausweis sehen? 5. Sieh mal! Es schneit.6. Ich komme gleich wieder, ich muss mal schnell nach dem Essen sehen. 7. Was machst du im Urlaub? – Ich weiß noch nicht. Mal sehen. 8. Du siehst deiner Mutter sehr ähnlich.
sein, ist, war, ist gewesen;ser,tener,estar,haber,tener lugar, ser,hacer,ocurrir, suceder;VERB;"1.        Ich bin Mechaniker. 2.        Das sind meine Kollegen. 3.        Ich bin müde. 4.        Mein Bruder ist jetzt
fünfzehn Jahre alt. 5.        Heute ist Montag. 6.        Der Termin beim Zahnarzt
ist erst übermorgen. 7.        Um 11 Uhr ist Pause. 8.        Herr Müller ist in seinem Zimmer. 9.        Das Auto ist mir zu teuer. 10. Das ist schwer zu verstehen. 11. Mir ist kalt."
senden, sendet, sendete/ sandte, hat gesendet/ hat gesandt;mandar a,enviar a,emitir,transmitir;VERB;1. Bitte senden Sie uns die Unterlagen per E-Mail. 2. Können Sie uns die Post bitte nachsenden?
setzen, setzt, setzte, hat gesetzt;poner en/sobre,colocar en/sobre,sentar,plantar,instalar,erigir, levantar,izar,fijar, establecer,fijar, señalar,dar fam,poner,componer,apostar por,jugar;VERB;1. Darf ich mich zu Ihnen setzen? 2. Ich setze meine kleine Tochter immer auf den hohen Stuhl.
sichern, sichert, sicherte, hat gesichert;proteger contra de,preservar contra de,salvaguardar contra de,poner a salvo,asegurar,garantizar,cerrar firmemente,poner el seguro,consolidar,afianzar,almacenar;VERB;Du musst immer alle Daten im Computer sichern.
singen, singt, sang, hat gesungen;cantar;VERB;1. Ich singe gern. 2. Ich kann heute nicht singen,ich bin erkältet. 3. Wir haben gefeiert und Lieder gesungen.
sinken, sinkt, sank, ist gesunken;descender,hundirse,bajar,disminuir;VERB;1. Das Schiff ist vor der Küste gesunken. 2. Der Preis ist um 3 % gesunken.
sitzen, sitzt, saß, hat gesessen;estar sentado en en/al lado de,estar posado en,estar, hallarse,tener su sede en,quedar (bien),dar en el punto adecuado,hacer efecto,estar en chirona, pasar un tiempo a la sombra;VERB;1. Wo möchten Sie sitzen? – Bitte ganz hinten.2. Die Jacke sitzt sehr gut.
sollen, soll, sollte, hat gesollt/... sollen;deber,haber que,querer que +subj,dicen que, parece que;VERB;1. Sie sollen sofort zum Chef kommen. 2. Wann soll ich kommen? 3. Ich habe im Radio gehört, es soll morgen regnen. 4. Sollten Sie mit dem Vorschlag nicht einverstanden sein, rufen Sie mich an.
sorgen, sorgt, sorgte, hat gesorgt;preocuparse de,ocuparse de,proporcionar,aportar;VERB;1. Wer sorgt denn für die Kinder? 2. Können Sie bitte dafür sorgen, dass die Heizung funktioniert?
sparen, spart, sparte, hat gespart;ahorrar,escatimar en;VERB;1. Ein Auto ist mir zu teuer, ich muss sparen. 2. Um Strom zu sparen, schalten wir die Heizung nachts aus.
spazieren gehen, geht spazieren, ging spazieren, ist spazieren gegangen;"";VERB;Wir gehen sonntags immer spazieren.
speichern, speichert, speicherte, hat gespeichert;almacenar,guardar,memorizar;VERB;Sie müssen die Datei speichern.
spielen, spielt, spielte, hat gespielt;jugar,tocar,dar,representar, interpretar,hacerse, fingir,juguetear,desarrollarse en,tener lugar en,estar encendido, estar sonando;VERB;1. Wir haben einen großen Garten, da können die Kinder spielen. 2. Mein Cousin spielt sehr gut Fußball. 3. Am Sonntag spielt unsere Mannschaft gegen Kleindorf. 4. Spielen Sie ein Instrument? 5. Spielen Sie Karten?
sprechen, spricht, sprach, hat gesprochen;hablar de/sobre,conversar de/sobre,hablar,decir;VERB;1. Können Sie bitte etwas lauter sprechen? 2. Jean spricht sehr gut Deutsch. 3. Ich möchte nicht darüber sprechen. 4. Die Bundeskanzlerin spricht heute Abend im Fernsehen. 5. Kann ich bitte Herrn Müller sprechen?
springen, springt, sprang, ist gesprungen;saltar, dar un salto,brincar,saltar,rajarse, resquebrajarse,correr, ir (volando);VERB;1. Wir waren im Schwimmbad. Mein Sohn ist immer wieder ins Wasser gesprungen. 2. Wie weit bist du heute gesprungen? – 3,40 m.
spülen, spült, spülte, hat gespült;fregar,enjuagar,tirar de la cadena,soltar el agua de la cisterna,aclarar,lavar,limpiar,arrastrar a la orilla;VERB;1. Hast du das Geschirr gespült? 2. Sie können jetzt den Mund ausspülen.
spüren, spürt, spürte, hat gespürt;sentir,experimentar, notar;VERB;Wo tut es weh? Spüren Sie das hier?
stammen, stammt, stammte, hat gestammt;provenir de,proceder de,ser (natural) de;VERB;Woher stammen Sie eigentlich?
starten, startet, startete, ist gestartet;salir hacia/para a,partir hacia/para a,comenzar,tomar salida,participar,arrancar,despegar,decolar AmS,poner en marcha,lanzar,soltar,dar inicio a,iniciar;VERB;Die Maschine ist pünktlich gestartet.
stattfinden, findet statt, fand statt, hat stattgefunden;tener lugar, celebrarse;VERB;1. Die Versammlung findet morgen Abend um 18 Uhr statt. 2. Das Spiel findet auch bei Regen statt.
stecken, steckt, steckte, hat gesteckt;meter en,invertir en,poner en,fijar en/a,prender en,estar metido en,estar en,quedar fijo;VERB;1. Wo ist denn mein Pass? Ich hatte ihn doch in die Handtasche gesteckt. 2. Du kannst reingehen. Der Schlüssel steckt. 3. Die Zeitung steckt im Briefkasten.
stehen, steht, stand, hat gestanden;estar de pie,estar derecho,estar,encontrarse,estar (escrito) en,figurar en,estar parado,estar paralizado,marcar,sentar, quedar;VERB;1. In meinem Beruf muss ich viel stehen. 2. Als wir kamen, stand das Essen schon auf dem Tisch. 3. Der Bus steht schon an der Haltestelle. 4. Mein Auto steht im Parkhaus. 5. Was steht heute in der Zeitung? 6. Der Schalter steht auf „aus“. 7. Nach 20 Minuten stand das Spiel 1:1. 8. Die neue Bluse steht dir gut.
stehlen, stiehlt, stahl, hat gestohlen;robar,mochar Arg;VERB;Gestern hat mir jemand im Zug meine Uhr gestohlen.
steigen, steigt, stieg, ist gestiegen;subir a,bajar de,escalar, trepar a,aumentar en de,subir, crecer,subir,ser;VERB;1. Die Preise für Milch und Gemüse steigen.2. Gegen Abend ist das Fieber wieder gestiegen.
stellen, stellt, stellte, hat gestellt;poner en,colocar en,meter en,ajustar, regular,subir,bajar,proporcionar, poner a disposición,presentar,capturar, coger,hacer,poner,plantear;VERB;1. Stell das Bier in den Kühlschrank! 2. Ich hole noch Milch. Stell dich bitte schon mal in die Schlange an der Kasse. 3. Wo kann ich mein Auto hinstellen? 4. Würden Sie das Radio bitte etwas leiser stellen. 5. Haben Sie einen Moment Zeit? Wir möchten Ihnen ein paar Fragen stellen. 6. Ich habe den Wecker auf 5 Uhr gestellt.
sterben, stirbt, starb, ist gestorben;morir de,morirse de por fam,fallecer elev,petatearse Mex;VERB;1. Mein Kollege kommt heute nicht. Sein Vater ist gestern gestorben.2. Woran ist er gestorben?
stimmen, stimmt, stimmte, hat gestimmt;ser correcto, ser verdad,afinar, templar;VERB;1. Meine Adresse stimmt nicht mehr. 2. Das Wetter in Deutschland könnte besser sein. – Das stimmt.
stinken, stinkt, stank, hat gestunken;oler mal,apestar a;VERB;1. Was stinkt denn hier so? – Das ist die Farbe. Wir haben frisch gestrichen.2. Der Fisch ist nicht mehr gut. Er stinkt schon.
stoppen, stoppt, stoppte, hat gestoppt;parar(se), detenerse,detener,parar,cronometrar;VERB;Die Polizei hat mich gestoppt, weil ich bei Rot über die Ampel gegangen bin.
stören, stört, störte, hat gestört;molestar,incomodar,estorbar, molestar,perturbar,alterar,interrumpir;VERB;1. Darf ich Sie einen Augenblick stören? 2. Du kannst das Radio anlassen.
stoßen, stößt, stieß, hat gestoßen;empujar,dar un puntapié a,clavar, hundir,arrojar,machacar,lanzar,chocar contra/con/en,pegarse contra,golpear contra,dar un golpe contra,encontrar,dar con,limitar con;VERB;Wie haben Sie sich denn verletzt? – Ich habe mich an der Autotür gestoßen.
streichen, streicht, strich, hat gestrichen;pintar,tachar,borrar,suprimir,anular,untar,preparar,quitar,vagar por,pasar por,pasar la mano por,acariciar;VERB;1. Ich muss meine Wohnung neu streichen.2. Das Wohngeld ist gestrichen. Wir verdienen jetzt zu viel.
streiken, streikt, streikte, hat gestreikt;ponerse en huelga para,estar en huelga para,pasar,no funcionar;VERB;Die Mitarbeiter streiken für höhere Löhne.
streiten, streitet, stritt, hat gestritten;pelear por,discutir sobre,debatir sobre;VERB;1. Die Kinder streiten sich oft. 2. Es hat keinen Sinn, mit Ihnen zu streiten.
studieren, studiert, studierte, hat studiert;estudiar en;VERB;1. Mein Sohn will Medizin studieren. 2. Ich studiere in Mainz.
stürzen, stürzt, stürzte, ist gestürzt;caer(se),bajar,precipitarse, despeñarse,precipitarse hacia a,derribar, hacer caer,volcar,derrocar,arrojar, precipitar,despeñar,desprender;VERB;Ich bin auf der Straße gestürzt und habe mir den Fuß gebrochen.
suchen, sucht, suchte, hat gesucht;buscar;VERB;1. Ich suche meine Brille. 2. Wir suchen eine größere Wohnung. 3. Wen suchen Sie?
tanken, tankt, tankte, hat getankt;echar [oder repostar] gasolina;VERB;1. Wir müssen unbedingt tanken. Wir haben fast kein Benzin mehr. 2. Bitte einmal volltanken!
tanzen, tanzt, tanzte, hat getanzt;bailar,balancearse en,volar,andar con paso ligero;VERB;Auf der Hochzeit haben wir viel getanzt.
täuschen, täuscht, täuschte, hat getäuscht;engañar;VERB;Ich habe mich getäuscht. Es war doch eine andere Hausnummer.
teilen, teilt, teilte, hat geteilt;partir en,dividir en,repartir entre,dividir por;VERB;1. Mein Mann und ich teilen uns die Arbeit.2. Wollen wir uns eine Pizza teilen? 3. Was machst du mit dem Gewinn? –Ich teile ihn mit meiner Schwester.
teilnehmen, nimmt teil, nahm teil, hat teilgenommen;participar en,tomar parte en,asistir a;VERB;Leider konnte ich an dem Kurs nicht regelmäßig teilnehmen.
telefonieren, telefoniert, telefonierte, hat telefoniert;hablar por teléfono,telefonear,llamar por teléfono;VERB;1. Ich muss kurz telefonieren. 2. Mein Mann telefoniert gerade.
testen, testet, testete, hat getestet;examinar,probar;VERB;Testen Sie unsere Angebote kostenlos.
tragen, trägt, trug, hat getragen;llevar,soportar, sostener,llevar, soportar,asumir,responder de,hacerse cargo de,resistir, aguantar,dar frutos,estar preñado,llevarse,tener;VERB;1. Lass mich den Koffer tragen. Der ist zu schwer für dich. 2. Mein Bruder trägt eine Brille. 3. Die Kosten trägt die Krankenkasse.
trainieren, trainiert, trainierte, hat trainiert;entrenarse,entrenar;VERB;Wir trainieren einmal pro Woche im Sportverein.
transportieren, transportiert, transportierte, hat transportiert;tra(n)sportar,trasladar;VERB;Wie willst du die Möbel denn transportieren?
träumen, träumt, träumte, hat geträumt;soñar con;VERB;1. Ich habe schlecht geträumt. 2. Ich träume von einem großen Haus mit Garten.
treffen, trifft, traf, hat getroffen;acertar,encontrar,encontrarse con,dar con,alcanzar,dar,ofender,afectar,concernir;VERB;1. Wir treffen uns immer freitags. 2. Ich habe Petra zufällig in der Stadt getroffen.
treiben, treibt, trieb, hat getrieben;llevar,empujar,hacer avanzar,apremiar a,hacer funcionar,clavar en,cavar,dedicarse a,practicar,echar,ser llevado,ser arrastrado (por la corriente),flotar en,brotar,ser diurético;VERB;Welchen Sport treibst du?
trennen, trennt, trennte, hat getrennt;separar de,retirar de,dividir,separar,apartar,diferenciar,distinguir,descomponer,seleccionar;VERB;1. Wir leben getrennt. 2. Meine Freundin und ihr Mann haben sich getrennt. 
treten, tritt, trat, hat/ ist getreten;salir a,entrar a/en,ponerse delante de detrás de al lado de,pisar,pisotear,dar [oder pegar] una patada contra a,pedalear,pegar [oder dar] una patada;VERB;Ich bin in ein Stück Glas getreten.
trinken, trinkt, trank, hat getrunken;beber de/por a,tomar;VERB;Trinken Sie einen Tee mit uns?
trocknen, trocknet, trocknete, ist/ hat getrocknet;secarse,secar;VERB;1. Ich habe mir die Haare getrocknet. 2. Haben Sie getrocknete Pflaumen?
tun, tut, tat, hat getan;hacer,poner;VERB;1. Ich habe heute viel zu tun. 2. Was kann ich für Sie tun? 3. Ich habe zu viel Zucker in den Kaffee getan. 4. Es tut mir leid. Ich kann nicht kommen. 5. Der Arm tut mir weh. 6. Ich habe endlich mal ausgeschlafen. Das hat gut getan. 
überfahren, überfährt, überfuhr, hat überfahren;atropellar, arrollar,pasar, saltar(se),coger de sorpresa;VERB;Gestern hat ein Autofahrer einen Fußgänger überfahren.
überholen, überholt, überholte, hat überholt;adelantar,aventajar, superar,revisar,llevar a la otra orilla,escorarse;VERB;Hast du überhaupt einen Führerschein? Hier dürfen LKWs nicht überholen.
überlegen, überlegt, überlegte, hat überlegt;superior,arrogante,con aire de superioridad,pensar, reflexionar,reflexionar (sobre), pensar,considerar,echar por encima;VERB;1. Ich kann mich nicht entscheiden. Ich muss mir das noch überlegen.2. Ich habe mir überlegt, ein Auto zu kaufen.3. Ich habe lange überlegt, was ich machen soll.
übernachten, übernachtet, übernachtete, hat übernachtet;pernoctar en casa de en,pasar la noche en en casa de fam;VERB;Wir haben auf dem Campingplatz übernachtet.
übernehmen, übernimmt, übernahm, hat übernommen;tomar,hacerse cargo de,encargarse de,tomar posesión de,correr con,adoptar,asumir,recibir, aceptar;VERB;Ich habe die Möbel vom Vormieter übernommen.
überprüfen, überprüft, überprüfte, hat überprüft;examinar, revisar,controlar, inspeccionar,chequear,comprobar;VERB;Bitte überprüfen Sie Ihre Kontonummer.
überqueren, überquert, überquerte, hat überquert;cruzar, atravesar;VERB;Bitte die Straße nur an der Ampel überqueren.
überraschen, überrascht, überraschte, hat überrascht;sorprender;VERB;Ich bin ganz überrascht, dass die Wohnung so billig ist.
überreden, überredet, überredete, hat überredet;persuadir,convencer;VERB;Ich dachte, du bist im Urlaub.
übersetzen, übersetzt, übersetzte, hat übersetzt;traducir de a,cruzar,pasar (a la otra orilla),llevar [oder conducir] a la otra orilla;VERB;Zuerst wollte ich nicht, aber mein Bruder hat mich überredet, einen Englischkurs zu machen.
übertragen, überträgt, übertrug, hat übertragen;usado,transmitir,aplicar a,transmitir a,transferir,conferir,otorgar,encargar, asignar,copiar,trasladar de a;VERB;Sie übertragen das Fußballspiel morgen direkt.
übertreiben, übertreibt, übertrieb, hat übertrieben;exagerar;VERB;Ein bisschen Sport ist gesund. Aber man sollte es nicht übertreiben.
überweisen, überweist, überwies, hat überwiesen;transferir,girar,enviar,remitir,asignar a,destinar a;VERB;1. Ich überweise dir das Geld. 2. Der Arzt hat mich ins Krankenhaus überwiesen.
überzeugen, überzeugt, überzeugte, hat überzeugt;convencer de,persuadir de;VERB;1. Ihr Vorschlag überzeugt mich gar nicht. 2. Ich bin fest davon überzeugt.
umarmen, umarmt, umarmte, hat umarmt;abrazar,dar un abrazo;VERB;1. Lass dich umarmen. 2. Zum Abschied haben wir uns umarmt.
umdrehen, dreht um, drehte um, hat umgedreht;volver,dar vuelta a,dar la vuelta;VERB;"1. Dreh dich mal um. Da hinten liegt das Buch doch.2. Dreh das Blatt um; die Lösung steht auf der Rückseite."
umsteigen, steigt um, stieg um, ist umgestiegen;hacer tra(n)sbordo,pasar a;VERB;In Ulm müssen Sie umsteigen.
umtauschen, tauscht um, tauschte um, hat umgetauscht;cambiar por;VERB;1. Ich möchte diese Bluse umtauschen. Sie passt mir nicht.2. Wo kann ich Geld umtauschen?
umziehen, zieht um, zog um, hat/ ist umgezogen;mudarse a,trasladarse a;VERB;1. Ich komme gleich. Ich muss mich nur schnell umziehen.2. Die Meiers sind letzten Monat umgezogen.
unterbrechen, unterbricht, unterbrach, hat unterbrochen;interrumpir,cortar;VERB;Wir unterbrechen die Sendung für eine wichtige Nachricht.
unterhalten sich, unterhält sich, unterhielt sich, hat sich unterhalten;"";VERB;Wir haben uns über das Fußballspiel unterhalten.
unternehmen, unternimmt, unternahm, hat unternommen;realizar, hacer,emprender;VERB;Wollen wir heute Abend noch etwas unternehmen?
unterrichten, unterrichtet, unterrichtete, hat unterrichtet;dar clase(s) de,dar clase(s) a,informar sobre de;VERB;Meine Frau unterrichtet Spanisch.
unterscheiden, unterscheidet, unterschied, hat unterschieden;distinguir de,diferenciar de,hacer una distinción entre;VERB;Ihr seid euch sehr ähnlich. Auf dem . Foto kann man euch beide nicht unterscheiden.
unterschreiben, unterschreibt, unterschrieb, hat unterschrieben;firmar;VERB;Unterschreiben Sie bitte hier unten rechts.
unterstreichen, unterstreicht, unterstrich, hat unterstrichen;subrayar,subrayar, poner de relieve;VERB;Wir sollen alle wichtigen Wörter unterstreichen.
unterstützen, unterstützt, unterstützte, hat unterstützt;apoyar en,respaldar en,ayudar a/en,favorecer en,fomentar en,subvencionar,soportar;VERB;Meine Eltern unterstützen mich finanziell.
untersuchen, untersucht, untersuchte, hat untersucht;investigar,indagar,analizar,examinar,estudiar,verificar,comprobar,registrar,inspeccionar,explorar,examinar de,explorar en busca de;VERB;Sie sollten sich vom Arzt untersuchen lassen.
verabreden, verabredet, verabredete, hat verabredet;convenir,fijar;VERB;Wir haben uns mit Freunden verabredet. Wir wollen zusammen essen.
verabschieden, verabschiedet, verabschiedete, hat verabschiedet;despedir,aprobar;VERB;Es ist schon 23 Uhr. Ich möchte mich verabschieden.
verändern, verändert, veränderte, hat verändert;cambiar,variar,modificar,transformar;VERB;Wir haben uns lange nicht gesehen. Aber du hast dich gar nicht verändert.
verbessern, verbessert, verbesserte, hat verbessert;mejorar, perfeccionar,batir,corregir;VERB;1. Ich habe mein Deutsch verbessert. 2. Meine Kinder haben sich in der Schule verbessert.
verbieten, verbietet, verbot, hat verboten;prohibir;VERB;Ich habe meinen Kindern das Rauchen verboten.
verbinden, verbindet, verband, hat verbunden;unir con,conllevar,acarrear,obligar,ensamblar,empalmar,enganchar,comunicar con,asociar con,vendar;VERB;1. Wir müssen die Wunde sofort verbinden.2. Sie sind falsch verbunden! Hier ist Müller, nicht Meyer.
verbrauchen, verbraucht, verbrauchte, hat verbraucht;gastar,consumir,agotar;VERB;Wie viel Benzin verbraucht dein Auto?
verbrennen, verbrennt, verbrannte, hat verbrannt;quemar,incinerar,quemarse,morir abrasado [oder calcinado];VERB;Der Herd war noch heiß. Ich habe mich verbrannt.
verbringen, verbringt, verbrachte, hat verbracht;pasar con,transportar;VERB;1. Wie haben Sie Ihren Urlaub verbracht?2. Die Feiertage haben wir mit der Familie verbracht.
verdienen, verdient, verdiente, hat verdient;ganar,merecer;VERB;1. In diesem Beruf verdient man gut. 2. Rita hat den Urlaub wirklich verdient.
vereinbaren, vereinbart, vereinbarte, hat vereinbart;concertar, acordar,fijar, establecer,aunar,conciliar con;VERB;Können wir einen Termin vereinbaren?
vergessen, vergisst, vergaß, hat vergessen;olvidar;VERB;1. Ich habe den Termin ganz vergessen. 2. Ich habe meinen Pass vergessen.
vergleichen, vergleicht, verglich, hat verglichen;comparar;VERB;Vergleichen Sie die Angebote.
vergrößern, vergrößert, vergrößerte, hat vergrößert;agrandar, ampliar,aumentar,ampliar,aumentar, acrecentar,agravar;VERB;1. Können Sie das Foto vergrößern? 2. Wir wollen unser Geschäft
verhaften, verhaftet, verhaftete, hat verhaftet;arrestar, detener;VERB;vergrößern. Die Polizei hat einen Mann verhaftet.
verhalten, verhält, verhielt, hat verhalten;reservado;VERB;Der Mann hat sich uns gegenüber merkwürdig verhalten.
verhindern, verhindert, verhinderte, hat verhindert;impedir,barajar Chil, Mex,evitar;VERB;Wir konnten den Unfall nicht verhindern.
verkaufen, verkauft, verkaufte, hat verkauft;vender a por,trocar CSur,hacer creer;VERB;Ich habe unser altes Auto verkauft.
verlangen, verlangt, verlangte, hat verlangt;exigir,pedir,pedir, solicitar,exigir, requerir;VERB;1. Jeden Tag überstunden? Das können Sie nicht verlangen.2. Wie viel verlangen Sie für das Auto? 3. Frau Müller, Sie werden am Telefon verlangt.
verlängern, verlängert, verlängerte, hat verlängert;prolongar,alargar,prorrogar,renovar,rebajar,aclarar,transformar;VERB;Ich muss meinen Pass verlängern lassen.
verlassen, verlässt, verließ, hat verlassen;solitario,desierto,abandonado,abandonar,dejar,salir de;VERB;1. Er hat um 17 Uhr das Haus verlassen. 2. Mein Mann hat mich verlassen.
verlassen auf sich;"";VERB;1. Du kannst dich auf mich verlassen. Ich helfe dir auf jeden Fall.2. Bringen Sie mir das Auto morgen wieder zurück! Kann ich mich darauf verlassen?
verlaufen sich, verläuft sich, verlief sich, hat sich verlaufen;"";VERB;Gestern haben wir uns im Wald verlaufen. Wir haben erst eine Stunde später den richtigen Weg gefunden.
verleihen, verleiht, verlieh, hat verliehen;prestar a,alquilar a,conceder a,otorgar a,conferir a,dar;VERB;Mein Auto habe ich verliehen.
verletzen, verletzt, verletzte, hat verletzt;herir en,ofender, herir,infringir, violar,atentar contra;VERB;1. Ich habe mich an der Hand verletzt. 2. Ich habe mir den Arm verletzt.
verlieben, verliebt, verliebte, hat verliebt;"";VERB;Ich habe mich verliebt.
verliebt sein verlieren, verliert, verlor, hat verloren;"";VERB;Ich bin in Francesco verliebt.
vermeiden, vermeidet, vermied, hat vermieden;evitar,eludir;VERB;Sie müssen den Verlust Ihrer Versicherung melden.
vermieten, vermietet,;alquilar a;VERB;Der Arzt sagt, ich soll Stress vermeiden.
vermietete, hat vermietet;"";VERB;1. Bei uns im Haus ist ein Zimmer zu vermieten. 2. Die Wohnung ist schon vermietet.
vermissen, vermisst, vermisste, hat vermisst;echar de menos,echar en falta;VERB;Ich vermisse meine Familie.
verpacken, verpackt, verpackte, hat verpackt;embalar,empaquetar,envasar;VERB;Hast Du die Pakete gut verpackt?
verpassen, verpasst,verpasste, hat verpasst;perder,no encontrar,desaprovechar, dejar escapar;VERB;1. Ich habe den Zug verpasst. 2. Ich habe die Nachrichten verpasst.
verreisen, verreist, verreiste, ist verreist;irse [oder salir] de viaje a;VERB;Frau Dr. Müller ist zurzeit verreist.
verschieben, verschiebt, verschob, hat verschoben;cambiar de sitio,desplazar,mover,correr,aplazar para,dejar para,traficar con;VERB;Leider muss ich den Termin verschieben. Morgen kann ich nicht.
verschreiben, verschreibt, verschrieb, hat verschrieben;prescribir,recetar,gastar;VERB;Die ärztin hat mir Tabletten verschrieben.
verschwinden, verschwindet, verschwand, ist verschwunden;desaparecer,fletarse Cuba, Mex;VERB;Mein Ausweis ist verschwunden. Hast du ihn vielleicht gesehen?
versichern, versichert, versicherte, hat versichert;asegurar,asegurar contra;VERB;1. Wollen Sie Ihr Gepäck versichern? 2. Wie sind Sie versichert?
versorgen, versorgt, versorgte, hat versorgt;proveer de,proporcionar,abastecer de,aprovisionar de,surtir de,mantener,sustentar,cuidar de,ocuparse de,guardar;VERB;Ich muss meine Kinder allein versorgen.
versprechen, verspricht, versprach, hat versprochen;prometer;VERB;1. Meine Mutter hat mir versprochen, mich abzuholen.2. Entschuldigen Sie, ich habe mich versprochen.
verstecken, versteckt, versteckte, hat versteckt;esconder de,ocultar de;VERB;1. Ich habe das Geld hinter dem Regal versteckt. 2. Die Kinder verstecken sich im Wald.
verstehen, versteht, verstand, hat verstanden;entender, comprender,captar fam,entender por,saber,comprender;VERB;1. Ich kann Sie kaum verstehen. Sprechen Sie bitte lauter. 2. Den Satz verstehe ich nicht. 3. Ich verstehe nichts von Computern. 4. Unsere beiden Kinder verstehen sich sehr gut.
versuchen, versucht, versuchte, hat versucht;intentar,probar,probar a,tentar a;VERB;1. Versuchen Sie doch mal meinen Apfelkuchen. 2. Ich habe immer wieder versucht, Sie zu erreichen. 3. Haben Sie es schon mal mit diesem Mittel versucht?
verteilen, verteilt, verteilte, hat verteilt;repartir entre,distribuir entre,asignar,extender,untar;VERB;Kannst du bitte schon mal die Gläser verteilen?
vertrauen, vertraut, vertraute, hat vertraut;"";VERB;Ich kenne dich gut. Ich vertraue dir.
vertreten, vertritt, vertrat, hat vertreten;sustituir,reemplazar,representar,defender la causa de,velar por,responsabilizarse de,defender,sostener,torcerse;VERB;Wer vertritt Sie, wenn Sie Urlaub machen?
verurteilen, verurteilt, verurteilte, hat verurteilt;condenar a;VERB;Das Gericht hat den Täter zu drei Jahren Gefängnis verurteilt.
verwechseln, verwechselt, verwechselte, hat verwechselt;confundir;VERB;Entschuldigen Sie, ich habe Sie mit jemand verwechselt.
verwenden, verwendet,verwendete, hat verwendet;usar para en,emplear para en;VERB;Dieses Wort wird oft verwendet.
vorbereiten, bereitet vor, bereitete vor, hat vorbereitet;preparar;VERB;1. Ich muss mich auf meine Prüfung vorbereiten. 2. Am Sonntag machen wir ein kleines Fest. Ich muss noch viel dafür vorbereiten.
vorhaben, hat vor, hatte vor, hat vorgehabt;proponerse,tener la intención de,pensar hacer, tener planeado;VERB;Haben Sie morgen Abend schon etwas vor?
vorkommen, kommt vor, kam vor, ist vorgekommen;venir hacia delante,pasar, ocurrir,existir,aparecer,figurar en,parecer;VERB;Tut mir leid. Ich habe den Termin vergessen. – Das kann vorkommen.
vorlesen, liest vor, las vor, hat vorgelesen;leer en voz alta;VERB;1. Soll ich dir etwas vorlesen? 2. Ich lese meinen Kindern oft etwas vor.
vornehmen sich, nimmt sich vor, nahm sich vor, hat sich vorgenommen;"";VERB;Ich habe mir vorgenommen, nicht mehr zu rauchen.
vorschlagen, schlägt vor, schlug vor, hat vorgeschlagen;proponer para como,recomendar;VERB;1. Ich schlage vor, dass wir eine Pause machen. 2. Was wollen wir am Wochenende machen? Was schlägst du vor?
vorstellen, stellt vor, stellte vor, hat vorgestellt;poner delante de,colocar delante de,adelantar,presentar,significar,representar;VERB;1. Ich möchte mich vorstellen: Mein Name ist Schuster.2. Darf ich dir meine Frau vorstellen? 3. So schwierig habe ich mir die Arbeit nicht vorgestellt.
wachsen, wächst, wuchs, ist gewachsen;crecer,aumentar,encerar;VERB;1. Mein Sohn ist sehr gewachsen. Er ist jetzt schon größer als ich. 2. Ich will mir die Haare wachsen lassen. 3. In meinem Garten wachsen Tomaten und Paprika.
wählen, wählt, wählte, hat gewählt;celebrar elecciones,votar,elegir, escoger,marcar,escoger,elegir,seleccionar;VERB;1. Sie können wählen: Als Vorspeise gibt es Suppe oder Salat. 2. Sie müssen erst eine Null wählen. 3. Ich habe diese Partei nicht gewählt.
wandern, wandert, wanderte, ist gewandert;hacer una excursión (a pie),caminar,migrar,ser movedizo,recorrer,caminar por por,acabar en,ir a parar [oder dar] a;VERB;Man hört alles. Wir gehen oft wandern.
warnen, warnt, warnte, hat gewarnt;avisar de que,advertir de;VERB;Ich warne Sie. Der Hund ist gefährlich.
warten, wartet, wartete, hat gewartet;esperar;VERB;1. Können Sie ein paar Minuten warten? 2. Auf wen warten Sie? 3. Ich warte seit einer Stunde auf dich.
waschen, wäscht, wusch, hat gewaschen;lavar,blanquear;VERB;1. Ich habe die Bluse gerade frisch gewaschen. 2. Wo kann ich mir die Hände waschen? 3. Ich muss mir die Haare waschen.
wechseln, wechselt, wechselte, hat gewechselt;cambiar,cambiar en,intercambiar;VERB;1. Können Sie 50 Euro wechseln? 2. Geld können Sie auch noch an der Grenze wechseln. 3. Wir müssen das Rad wechseln. 4. Kannst du Reifen wechseln?
wecken, weckt, weckte, hat geweckt;despertar;VERB;Können Sie mich morgen früh um sechs wecken?
